price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_built;yr_renovated;lat;long;sqft_living15;sqft_lot15
334000;1;1;670;5750;1;0;0;3;7;670;0;1942;2011;475.624;-122.394;1170;5750
189000;2;1;790;7128;1;0;0;3;6;790;0;1944;0;474.873;-122.324;1110;7150
741500;2;2.5;2150;5760;1;0;0;3;8;2150;0;2010;0;477.094;-122.018;1640;4680
217000;3;2.5;1340;4200;2;0;0;3;7;1340;0;2002;0;472.942;-122.226;990;4520
319500;4;2.75;2500;5100;1.5;0;0;4;7;1420;1080;1907;0;47.523;-122.332;1430;5100
930000;5;2;3530;9385;1.5;0;0;3;9;3530;0;1925;0;475.774;-122.285;4100;9203
170000;3;0.75;1040;42180;1;0;0;2;6;1040;0;1947;0;474.518;-122.199;1270;24090
940000;3;1;1220;8119;1;0;0;4;7;1220;0;1955;0;476.328;-122.236;1910;8119
350000;3;1.75;1980;273556;1;0;0;3;6;1040;940;1956;1999;474.012;-122.11;2180;217799
680000;3;1.75;1090;6775;1;0;0;4;7;850;240;1950;0;476.934;-122.321;1580;5760
605000;5;2.75;2910;13332;2;0;0;4;8;2910;0;1940;1991;474.977;-122.359;1760;8900
865000;3;1.5;1530;10827;1;0;0;4;8;1530;0;1955;0;476.354;-122.234;2050;10827
222000;3;1.75;1240;7560;1;0;0;3;8;1070;170;1967;0;47.333;-122.3;1650;7560
519950;3;2.25;1170;1249;3;0;0;3;8;1170;0;2014;0;476.722;-122.381;1350;1310
299950;3;1.5;1940;8951;1;0;0;3;7;1300;640;1958;0;47.473;-122.328;2000;8319
1.50E+06;4;5.5;6550;217374;1;0;0;3;11;5400;1150;2006;0;474.302;-122.095;4110;50378
415000;3;1;1170;6700;1;0;0;3;8;1170;0;1957;0;477.122;-122.29;2410;7620
835000;3;1.75;1490;3840;2;0;0;3;8;1490;0;1984;2014;476.916;-122.214;3450;8500
589000;3;1.75;920;3600;1;0;0;4;6;820;100;1904;0;476.386;-122.365;1620;3600
925000;4;2.5;3190;10034;2;0;0;3;9;3190;0;2007;0;476.379;-122.111;2110;9300
565000;4;1;1540;2452;1.5;0;0;4;7;1540;0;1906;0;476.522;-122.348;1290;3360
585000;3;1.75;1740;9500;1;0;3;4;8;1150;590;1958;0;474.919;-122.365;2110;9450
317000;3;1;1270;8925;1;0;0;5;7;1270;0;1955;0;475.124;-122.165;1270;8996
210000;2;1;880;9750;1;0;0;5;6;880;0;1938;0;474.885;-122.298;1220;9406
202200;2;1.75;1330;2159;1;0;0;4;8;1330;0;1979;0;473.822;-122.32;1220;3679
265000;5;1.5;1500;7112;1;0;0;5;6;760;740;1920;0;474.692;-122.35;1200;7112
314000;2;1;720;4920;1;0;0;3;6;720;0;1941;0;475.352;-122.371;670;4920
294950;3;1;1240;8840;1;0;0;3;6;1240;0;1952;0;477.277;-122.308;1250;8840
470000;4;3;2380;5125;1.5;0;0;4;7;1680;700;1925;0;475.384;-122.376;1410;5375
182200;4;1;1130;13927;1.5;0;0;3;6;1130;0;1929;0;474.939;-122.3;1800;8274
408000;3;2.5;2620;8403;2;0;0;3;8;2620;0;1991;0;473.675;-122.042;2190;7842
938000;3;2.5;3090;10940;2;0;2;3;10;3090;0;1992;0;475.492;-122.119;3410;12157
445000;3;2.5;1740;22089;1;0;0;4;8;1130;610;1977;0;473.948;-122.435;2000;24925
190000;3;1.75;1270;7875;1;0;0;4;7;1270;0;1980;0;473.696;-122.17;1830;7210
850000;3;1.75;1370;3850;1;0;0;5;7;770;600;1911;1988;476.374;-122.279;1390;3600
625000;2;1.75;1990;4000;1;0;0;5;7;1090;900;1952;0;476.889;-122.342;1270;5700
475000;3;1.5;1480;13457;1;0;0;3;7;1480;0;1959;0;475.914;-122.136;2100;10517
430000;4;1.75;1710;7724;1;0;0;3;8;1710;0;1983;0;477.721;-122.293;1940;7724
355300;3;2.5;1620;7410;1;0;0;5;7;1620;0;1955;0;477.708;-122.335;1450;8121
279000;3;2.25;2070;7800;1;0;0;3;7;1170;900;1964;0;473.431;-122.305;1570;8400
303000;3;2.25;1340;873;3;0;0;3;8;1340;0;2009;0;477.325;-122.343;1340;1186
561000;3;2.25;1640;7200;2;0;0;4;8;1640;0;1985;0;475.948;-122.153;1830;8372
725000;3;1.75;1630;9000;1;0;0;3;7;960;670;1955;0;476.023;-122.205;1880;9000
280000;3;2.5;1600;7936;2;0;0;3;7;1600;0;1996;0;473.673;-122.017;1830;7936
458000;3;2.5;1870;5013;2;0;0;3;8;1870;0;2003;0;477.552;-122.221;2040;5555
627000;4;2;2030;9300;1;0;0;4;8;2030;0;1976;0;476.658;-122.149;1800;9018
339888;3;1;1040;7490;1;0;0;3;7;1040;0;1969;0;477.137;-122.213;1520;7410
299000;3;1;1510;142803;1;0;0;3;7;1510;0;1974;0;473.192;-122.287;1330;46609
674600;4;2.5;2610;5140;2;0;0;3;8;2610;0;2006;0;476.951;-122.346;1190;5101
594000;3;1;1320;5000;1;0;0;4;7;1090;230;1920;0;476.674;-122.365;1700;5000
442500;4;2;1540;5920;1.5;0;0;5;7;1540;0;1935;0;477.148;-122.301;1630;6216
225000;2;1;800;6050;1;0;0;4;6;800;0;1944;0;475.001;-122.242;880;6050
501000;2;1.75;1810;7523;1;0;0;3;8;1170;640;1962;1980;475.695;-122.087;2090;7523
454000;2;1;880;6731;1;0;0;4;7;880;0;1950;0;475.694;-122.395;1240;6731
485000;3;2.5;1840;8250;1;0;1;3;8;1340;500;1958;0;477.767;-122.378;1970;7920
320000;3;1.75;2300;12000;1;0;0;3;8;1770;530;1942;0;477.599;-122.343;2030;6000
505000;4;2.75;2980;9825;1;0;0;3;8;1910;1070;2007;0;475.073;-122.172;2580;12231
282000;3;2.5;1680;15711;1;0;0;3;7;1240;440;1994;0;47.423;-122.171;1420;8588
525000;4;2.5;2740;12106;1;0;0;3;8;1980;760;1992;0;477.648;-122.355;2170;11156
240415;3;1.75;1120;10187;1;0;0;3;7;1120;0;1968;0;473.694;-122.311;1900;8736
1.23E+06;3;2.5;2660;1967;3;0;3;3;9;1870;790;2007;0;476.264;-122.363;1640;1369
420000;2;1;1460;7832;1;0;0;3;6;1460;0;1924;0;474.617;-122.346;1460;7632
730000;2;2.25;2130;4920;1.5;0;4;4;7;1530;600;1941;0;47.573;-122.409;2130;4920
525126;5;2.25;1950;8025;1;0;2;3;7;1150;800;1960;0;476.159;-122.114;1780;8560
625000;3;1.75;2060;12558;1;0;0;4;7;1350;710;1984;0;476.659;-122.144;1850;8722
2.40E+06;6;4.5;5480;10800;2;0;3;4;9;4430;1050;1999;0;476.307;-122.367;2970;7200
577500;2;1;1640;5515;1;0;0;4;7;940;700;1926;0;476.912;-122.334;2054;5515
725000;3;1.5;2500;4774;1.5;0;2;3;7;1450;1050;1940;0;476.567;-122.358;1300;4000
315000;3;2;1220;14645;1;0;0;3;6;1220;0;1970;0;474.842;-122.117;1980;24960
455000;2;1;1140;5720;1;0;0;3;7;850;290;1947;0;476.827;-122.298;1410;5832
240000;2;1;720;6345;1;0;0;3;6;720;0;1943;0;475.201;-122.35;720;6345
401000;3;1.5;1470;6867;1;0;0;3;8;1470;0;1955;0;477.495;-122.327;1470;6523
551000;3;1;940;1948;1;0;0;5;6;940;0;1900;0;476.733;-122.383;1700;5000
660000;4;1.75;2780;9900;2;0;0;4;10;2780;0;1978;0;476.348;-122.06;2600;12000
698000;6;2.5;2680;11250;1;0;0;5;7;1340;1340;1967;0;476.553;-122.19;2200;9875
340000;3;2;1140;11620;1;0;0;3;7;1140;0;1994;0;474.991;-121.783;1140;8400
400000;3;2.5;1950;18533;2;0;0;3;8;1950;0;1988;0;475.647;-121.903;1810;18401
320000;0;2.5;1490;7111;2;0;0;3;7;1490;0;1999;0;475.261;-121.826;1500;4675
585888;3;2;1490;7431;1;0;0;4;7;1490;0;1966;0;476.697;-122.162;1700;7725
327000;4;2.5;2110;3825;2;0;0;3;7;2110;0;2013;0;47.359;-122.082;1950;3825
655000;4;2.5;2370;9517;1;0;0;3;9;1630;740;1984;0;476.222;-122.034;2440;9035
925000;3;2.75;3640;10300;1;0;0;4;9;2060;1580;1979;0;475.612;-122.146;3110;10625
245000;4;1;1530;7200;1.5;0;0;3;7;1400;130;1948;0;475.015;-122.262;1530;7200
1.33E+06;3;3.75;6400;76665;1;0;2;4;10;3810;2590;1966;0;477.313;-122.37;3430;60548
309950;2;2.25;1460;1607;2;0;0;3;8;1460;0;2007;0;475.395;-122.369;1460;1826
1.22E+06;4;2.5;3190;8684;1;0;3;5;9;1680;1510;1967;0;475.619;-122.162;3160;8684
385195;1;1;710;6000;1.5;0;0;3;6;710;0;2015;0;475.756;-122.316;1440;4800
460000;2;1.75;1390;4160;1;0;0;5;6;790;600;1916;0;476.681;-122.324;1090;4160
2.40E+06;4;3.25;3800;19798;2;0;0;3;10;3800;0;1969;2009;475.684;-122.19;3940;18975
616200;5;3.25;3920;4832;2;0;0;3;9;3030;890;2014;0;475.202;-121.885;2660;4832
199000;2;1;720;7200;1;0;0;5;6;720;0;1943;0;474.763;-122.177;970;8027
339000;4;2;2470;5080;1.5;0;0;3;6;1970;500;1948;1988;475.308;-122.348;1060;5080
415000;3;2.75;2080;9600;1;0;0;3;7;2080;0;1988;0;477.698;-122.238;2220;9600
216600;3;1.75;2200;7700;1;0;0;3;7;1240;960;1975;0;474.119;-122.181;1770;7360
590000;4;2.5;2290;11072;2;0;0;3;9;2290;0;1986;0;476.283;-122.03;2340;9774
472500;3;2.5;1650;3711;2;0;0;3;8;1650;0;1996;0;476.863;-122.093;1760;3762
655100;1;1;1220;4160;1;0;0;3;7;1220;0;1922;0;476.746;-122.315;1970;4200
528000;5;1.75;2780;7786;1;0;0;3;8;1390;1390;1966;0;476.694;-122.157;2130;7918
839990;4;2.75;3660;5637;2;0;0;3;9;3660;0;2014;0;476.845;-122.017;3625;5639
254922;2;1;780;8160;1;0;0;4;6;780;0;1953;0;477.356;-122.34;1310;8160
405000;4;2.5;1850;9136;2;0;0;3;8;1850;0;1997;0;474.943;-122.157;1930;7873
313000;3;1.75;2190;8000;1;0;0;4;8;2190;0;1967;0;473.098;-122.381;1980;8000
704000;4;2.75;2510;12500;1;0;0;5;8;2050;460;1976;0;476.278;-122.11;2200;12088
1.00E+06;5;2.75;1510;5700;2;0;1;4;7;1510;0;1946;0;476.653;-122.27;2190;5700
143000;3;1;1090;3315;1;0;0;4;6;1090;0;1969;0;473.159;-122.183;960;3120
297000;4;1.75;1790;5341;1;0;0;4;7;1050;740;1951;0;474.663;-122.363;1540;6916
1.34E+06;4;3.75;2130;34689;1.5;1;4;3;9;2130;0;1955;0;475.489;-122.398;3030;28598
283500;3;1.75;1250;5375;1;0;0;3;7;1250;0;1985;0;473.787;-122.323;1320;6258
570000;3;3.25;1570;1777;2;0;0;3;8;1260;310;2007;0;476.655;-122.369;1000;1777
465000;2;1.5;1450;27075;1;0;0;3;7;1450;0;1940;0;477.281;-122.353;1890;10599
265000;2;1;1600;7936;1;0;0;3;7;1600;0;1947;0;477.411;-122.322;1580;7440
690000;4;2;1760;7800;1;0;0;3;8;1760;0;1954;0;476.945;-122.38;1950;7800
775950;4;2.5;2970;4400;2;0;0;3;8;2970;0;2014;0;47.705;-122.114;3010;4892
3.42E+06;5;5;5450;20412;2;0;0;3;11;5450;0;2014;0;476.209;-122.237;3160;17825
295500;4;2.5;2830;7350;1;0;0;3;8;1690;1140;1982;0;473.088;-122.341;2350;7768
504200;2;1.5;1200;1687;3;0;0;3;8;1200;0;2008;0;476.491;-122.334;1240;1296
677000;4;2;2180;6000;1.5;0;0;3;8;2060;120;1927;0;475.958;-122.306;1370;4500
612000;4;2.5;2680;3626;1.5;0;3;4;7;1680;1000;1928;0;476.727;-122.361;1950;4500
299000;3;1;1390;9624;1.5;0;0;4;7;1390;0;1954;0;477.758;-122.301;1440;9624
279000;3;2.5;1500;7350;1;0;0;2;7;1060;440;1979;0;473.025;-122.382;1390;7770
190000;3;1;910;10575;1;0;0;4;7;910;0;1968;0;472.741;-122.301;1470;10425
785000;3;2.75;2310;5200;1;0;0;4;7;1520;790;1940;0;476.357;-122.397;2310;5200
532500;3;2.5;2160;7500;1;0;1;3;7;1430;730;1979;0;476.188;-122.064;1560;7500
319990;4;1.5;1890;10707;1;0;0;3;7;1890;0;1962;0;47.428;-122.326;1610;8827
465000;2;1;1120;4000;1;0;0;3;7;1120;0;1926;0;476.567;-122.327;1620;4000
449000;4;2.5;1850;5040;1;0;0;3;7;1230;620;1930;2013;475.386;-122.373;1010;5040
572000;2;2;1870;5143;1;0;0;3;8;1870;0;2005;0;477.142;-122.033;1810;5143
915000;4;2.5;3210;8532;2;0;0;3;10;3210;0;1998;0;47.625;-122.144;2950;6753
217000;2;1;730;2400;1;0;1;3;4;730;0;1934;0;47.35;-122.322;1220;4382
295000;2;1.75;1560;43748;2;0;0;3;8;1560;0;1967;2000;475.729;-121.676;1000;24602
551000;5;3.75;3090;4943;2;0;0;3;10;3090;0;2010;0;474.594;-122.133;3191;5561
405600;5;1.5;2830;4000;2.5;0;0;4;8;2830;0;1918;0;475.132;-122.262;1480;4000
500007;2;1.75;1820;6050;1;0;0;3;7;910;910;1950;0;476.928;-122.323;1730;6050
275000;3;2.5;2710;5733;2;0;0;3;7;2710;0;2003;0;473.357;-122.171;2720;5733
152275;1;1;1020;6871;1;0;0;3;6;1020;0;1937;1946;475.051;-122.338;1260;6933
220000;3;1;1050;6300;1;0;0;3;6;1050;0;1942;0;475.128;-122.374;740;6300
475000;3;2.5;1700;9100;1;0;0;3;8;1160;540;1998;0;475.369;-122.378;1590;8374
480000;3;2.25;1820;15000;1;0;0;3;7;1480;340;1978;0;477.401;-122.249;1930;13600
430000;3;2.5;1400;7508;2;0;0;4;7;1400;0;1987;0;477.233;-122.167;1710;7700
550000;3;2;3650;843309;2;0;0;4;7;3650;0;1991;0;473.627;-122.496;1870;273992
670000;3;1;1600;16868;1;0;1;3;7;990;610;1946;0;475.872;-122.241;2600;12735
275000;4;1.75;1680;19405;1;0;0;4;7;1560;120;1959;0;474.552;-122.202;2000;12900
500000;3;2.25;1760;4539;2;0;0;3;8;1760;0;1988;0;475.754;-122.013;1960;4808
796000;4;3.25;2110;3000;2;0;0;3;8;2110;0;2001;0;476.769;-122.328;1780;4000
795000;5;3.5;3330;3705;2;0;0;3;9;2610;720;2008;0;475.567;-122.124;2810;3971
225000;3;2;1320;5665;1;0;0;3;7;1320;0;1986;0;473.096;-122.357;1336;7080
675000;4;1.75;1530;3615;1.5;0;0;4;7;1530;0;1913;0;476.529;-122.334;1650;4200
647500;4;1.75;2060;26036;1;0;0;4;8;1160;900;1947;0;474.444;-122.351;2590;21891
210000;3;1;1020;6000;1;0;0;3;5;1020;0;1900;0;475.281;-122.031;2070;7200
195000;3;1;1510;4350;1.5;0;0;5;6;1510;0;1913;0;472.052;-121.987;1210;5500
963990;4;3.25;3830;6765;2;0;0;3;9;3830;0;2014;0;47.685;-122.016;3830;6507
290000;3;1;1480;32700;1;0;0;4;6;1380;100;1942;0;474.949;-122.327;1500;22600
750000;4;2.5;2980;4930;2;0;0;3;9;2890;90;2000;0;475.445;-122.12;2980;6099
319000;2;1;780;8271;1;0;0;4;6;780;0;1924;0;47.7;-122.3;2220;8271
1.21E+06;3;2.25;1590;8520;2;0;0;4;8;1590;0;1980;0;476.477;-122.216;2470;12005
847000;5;1;2550;4623;2.5;0;0;4;9;2550;0;1905;0;476.092;-122.294;1570;3875
375000;2;1.5;1160;1648;2;0;0;3;7;1160;0;2002;0;475.916;-122.293;1458;2351
822000;4;2.5;2683;40386;2;0;0;4;9;2683;0;1987;0;476.982;-122.138;2683;34800
659000;3;2.5;2510;6320;2;0;0;3;9;2510;0;1996;0;475.868;-122.033;2518;5819
455000;4;2.5;2090;4400;2;0;0;3;8;2090;0;2011;0;475.403;-122.286;2090;3430
290750;3;2.5;1270;865;2;0;0;3;7;1080;190;2008;0;475.351;-122.279;1630;7752
589500;4;1.5;3520;4933;1.5;0;0;4;8;2270;1250;1929;0;475.655;-122.315;1710;5400
520000;3;1.5;1810;18483;1;0;0;3;8;1810;0;1954;0;477.617;-122.378;2920;20279
401500;4;2.5;3140;94525;2;0;0;4;8;2280;860;1977;0;474.155;-122.163;1910;14300
645000;3;1.75;2270;11472;1;0;0;4;7;1370;900;1956;0;477.057;-122.374;2270;8340
635000;3;1.5;2240;5300;1;0;0;5;7;1120;1120;1955;0;476.927;-122.395;1740;7110
615000;4;2.25;2500;10062;1;0;0;3;8;1600;900;1975;0;47.639;-122.1;2500;9750
154500;3;1;890;9465;1;0;0;3;6;890;0;1957;0;474.388;-122.328;1590;9147
450000;3;2.5;1530;762;2;0;0;3;8;1050;480;2007;0;47.642;-122.374;1610;1482
398000;3;1.75;1890;16001;1.5;0;0;4;7;1890;0;1950;0;477.663;-122.201;1820;11450
695000;3;2;2632;18743;2;0;3;3;10;2632;0;2000;0;473.743;-122.421;1970;14171
290000;4;2.75;2240;8162;2;0;0;5;7;1380;860;1946;0;477.427;-122.34;1550;8163
285000;2;1;720;6400;1;0;0;4;6;720;0;1943;0;475.286;-122.368;1030;6400
549900;5;3;3610;7555;2;0;0;3;8;3610;0;2003;0;473.534;-122.012;3610;7979
242000;3;2;1260;8092;1;0;0;3;7;1260;0;1986;0;473.635;-122.054;1950;8092
529000;3;2.5;3070;22098;2;0;0;3;9;3070;0;1995;0;474.724;-122.147;3070;21803
735000;4;2.25;2270;5102;1;0;0;5;8;1340;930;1954;0;476.528;-122.408;1800;5102
459900;3;2.25;2250;8000;1;0;0;3;8;1460;790;1976;0;477.229;-122.202;1930;9000
527500;4;2.25;2270;8480;1;0;0;5;8;1310;960;1973;0;475.448;-122.174;1910;9050
909950;5;3.75;3050;8972;2;0;0;3;9;3050;0;2014;0;476.819;-122.172;2750;8979
432000;3;2.25;1470;1578;2;0;0;3;8;1090;380;2007;0;475.388;-122.387;1470;1668
350000;3;1;1190;3600;1.5;0;0;3;6;1190;0;1904;0;475.985;-122.298;1680;3600
387000;3;1;1230;9568;1;0;0;5;7;1230;0;1962;0;47.539;-122.179;1270;9575
2.00E+06;5;4.25;6490;10862;2;0;3;4;11;3940;2550;1991;0;475.728;-122.205;3290;14080
284000;3;1.75;1800;23103;1;0;0;3;7;1800;0;1968;0;476.517;-121.906;1410;18163
323000;4;2.75;1970;7213;1;0;0;3;8;1170;800;1977;0;474.424;-122.126;1980;7045
635000;3;3;2230;1407;2.5;0;0;3;8;1850;380;2013;0;475.446;-122.017;2290;1407
491500;3;2.25;2230;13100;1;0;0;4;8;1510;720;1974;0;475.413;-122.174;2010;10650
348000;3;2.5;1500;2255;2;0;0;3;7;1500;0;2005;0;475.538;-121.997;1440;2040
750000;2;2;2370;155130;1;0;0;3;7;2370;0;1970;0;477.388;-121.972;1860;14475
299000;5;2.5;2220;9360;1;0;0;4;7;1110;1110;1968;0;474.341;-122.169;1780;7704
400000;2;1;880;5111;1;0;0;3;6;880;0;1931;0;476.997;-122.314;1370;5111
250000;4;1.5;1220;4900;1;0;0;3;6;1220;0;1942;0;475.292;-122.269;1410;3000
1.31E+06;3;3.25;4030;6300;2;0;0;3;10;3630;400;2006;0;476.664;-122.276;1660;6300
700000;3;2.5;2060;10650;1;0;0;5;8;1050;1010;1976;0;475.627;-122.137;2690;8850
790000;4;3.5;3560;6098;2;0;0;3;10;3560;0;2006;0;475.828;-121.972;3660;6846
335000;3;1;1380;7470;1;0;0;5;7;1380;0;1965;0;477.479;-122.343;1440;7473
1.48E+06;5;2.5;4570;19252;2;0;0;5;10;4570;0;1965;0;475.553;-122.22;3180;13314
457500;3;1;960;4600;1.5;0;0;4;6;960;0;1927;0;475.553;-122.286;1380;5175
307500;3;1;980;6530;1;0;0;3;7;980;0;1969;0;477.133;-122.213;1220;6723
439950;5;1.75;2190;7500;1;0;0;3;7;1290;900;1979;0;477.766;-122.355;1790;8820
510000;2;1;1070;5280;1;0;0;3;6;1070;0;1900;0;476.168;-122.303;1380;2370
196000;3;1;1220;6719;1;0;0;3;6;1220;0;1953;0;474.187;-122.329;1580;7200
320000;5;2.5;3020;21441;1;0;0;4;8;1510;1510;1978;0;473.392;-122.131;1610;16445
565000;4;2.75;3130;139392;2;0;0;4;9;3130;0;1981;0;473.535;-122.19;2720;104544
430000;2;1.5;950;4625;1;0;0;4;7;950;0;1949;0;476.912;-122.34;1440;4625
1.15E+06;4;2.25;3740;18000;1;0;0;4;9;1870;1870;1951;0;477.027;-122.378;2610;10902
275000;3;1.75;1650;7700;1;0;0;4;8;1650;0;1977;0;473.155;-122.365;2020;7700
491950;3;2.25;2090;10733;1;0;0;3;7;1440;650;1958;0;476.971;-122.281;1740;8100
525000;4;2.5;2520;7731;2;0;0;3;9;2520;0;1994;0;477.709;-122.297;2000;7704
785000;4;3.5;3310;4850;2;0;0;3;9;3310;0;2010;0;476.954;-122.022;3320;5955
471500;3;2.5;2430;5866;2;0;0;3;7;2430;0;2009;0;475.158;-121.871;2380;5866
1.32E+06;4;2.25;3180;6105;2;0;0;3;10;3180;0;1905;0;476.255;-122.314;3180;6029
483000;2;1.75;1240;3000;1.5;0;0;3;7;1240;0;1906;0;476.689;-122.326;1800;4080
330000;3;1;1250;9126;1;0;0;3;7;1250;0;1969;0;477.554;-122.076;1440;10620
470000;2;1.75;1520;4220;1;0;0;4;7;840;680;1910;0;476.876;-122.366;1120;5700
377000;1;1;950;10585;1.5;0;0;3;6;950;0;1929;0;476.968;-122.297;1400;7056
734000;4;2.75;3090;7650;2;0;2;3;8;2340;750;1959;1989;473.622;-122.157;2760;10370
305000;3;3;1290;1112;3;0;0;3;7;1290;0;2008;0;477.282;-122.296;1230;9000
325000;4;1;1530;5684;1;0;0;3;7;1130;400;1957;0;475.507;-122.298;1540;6095
500000;3;1;1220;3400;1;0;0;3;7;1060;160;1927;0;476.775;-122.363;1350;3750
2.40E+06;4;3.25;4140;20734;1;0;1;3;10;3300;840;1977;2005;476.344;-122.215;4020;20008
860000;3;3.25;4720;32467;2;0;2;3;10;3190;1530;1998;0;47.508;-122.113;3260;26386
650000;4;2.5;2500;6005;2;0;0;3;9;2500;0;2001;0;476.922;-122.174;2680;7200
515000;2;2.25;2690;15000;1;0;2;3;8;1870;820;1987;0;473.361;-122.353;2690;15000
282000;3;2.25;1552;3600;2;0;0;3;7;1552;0;2012;0;473.198;-122.178;1677;3600
1.17E+06;3;2.75;2890;12130;2;0;3;4;10;2830;60;1987;0;476.505;-122.203;2415;11538
399700;4;1.75;1320;4800;1;0;0;4;7;870;450;1930;0;475.534;-122.365;940;4800
700000;3;1.75;1350;4000;1.5;0;0;4;7;1350;0;1925;0;476.581;-122.354;1880;4000
230000;3;1.5;1510;10588;1.5;0;0;3;7;1510;0;1947;0;473.775;-122.319;1360;2873
166600;3;1.75;1150;8690;1;0;0;4;7;1150;0;1977;0;473.729;-122.115;1330;7040
292500;3;2.25;1390;6004;2;0;0;3;8;1390;0;1993;0;473.536;-122.047;1630;6397
585000;5;2;2560;14467;1;0;0;3;8;1280;1280;1960;0;475.547;-122.178;2200;10267
249000;4;2;1280;7560;1;0;0;5;6;1280;0;1959;0;47.45;-122.175;1250;7690
530000;3;1;1340;4284;1;0;0;3;7;1080;260;1910;0;476.633;-122.324;1960;4080
290000;3;2.25;1500;7308;1;0;0;4;7;1210;290;1968;0;474.621;-122.187;1480;7400
545000;3;2.5;2370;9000;1;0;3;4;8;1570;800;1952;0;474.922;-122.365;2120;9500
950000;5;3.25;3400;7452;2;0;0;3;10;3400;0;1999;0;476.141;-122.136;2650;8749
3.40E+06;4;4;4260;11765;2;0;0;3;11;3280;980;1939;2010;47.638;-122.288;4260;10408
640000;4;1.75;2020;16120;1;0;0;3;7;2020;0;1969;0;473.413;-122.048;1940;16350
235000;3;2;1090;8400;1;0;0;4;6;1090;0;1961;0;474.942;-122.322;1100;10850
280000;3;2.5;1720;1916;2;0;0;3;7;1720;0;2005;0;474.895;-122.166;1760;1916
588000;4;2;1680;5000;1;0;0;3;7;980;700;1950;0;476.858;-122.286;1680;6000
300000;4;2.5;2620;4469;2;0;0;3;7;2620;0;2008;0;473.663;-122.115;2250;4500
337000;4;2.5;2470;5100;2;0;0;3;8;2470;0;2005;0;473.622;-122.041;2240;5123
566000;3;2.5;1560;5259;2;0;0;3;8;1560;0;1999;0;475.985;-122.016;2170;5461
650000;4;3;2900;15535;1;0;2;4;7;1870;1030;1961;0;47.612;-122.119;2330;10217
387000;4;1.75;2500;7690;1;0;0;3;7;1250;1250;1973;0;477.713;-122.307;2040;8646
330000;4;1.75;1520;14417;1;0;0;4;7;1520;0;1968;0;47.526;-121.809;1600;10716
2.54E+06;5;4.75;5410;13431;2;0;0;4;10;5050;360;1941;0;476.306;-122.288;3750;11596
258000;3;1;1490;7435;1;0;0;3;7;1120;370;1969;0;47.368;-122.314;1490;7530
287000;4;2.5;2660;4082;2;0;0;3;7;2660;0;2010;0;473.414;-122.055;2390;4876
249000;3;1.75;1300;8500;1;0;0;4;7;1300;0;1964;0;47.209;-122.005;1410;7800
242500;3;2.25;1770;10000;1;0;0;3;7;1340;430;1978;0;473.814;-122.322;1270;5055
334500;2;1.5;830;1858;2;0;0;3;7;830;0;2005;0;475.828;-122.314;1480;3030
445000;3;2.5;2380;5269;2;0;0;3;8;2380;0;2008;0;475.066;-122.192;2150;7600
295000;3;2.5;1500;3060;2;0;0;3;7;1500;0;1994;0;475.605;-122.117;2700;7734
350000;4;1.75;1770;7336;1;0;0;4;8;1770;0;1986;0;474.265;-122.163;2030;8183
164950;3;1.75;1570;15330;1;0;0;3;7;1080;490;1956;0;474.608;-122.34;1250;13330
496000;3;2.5;2180;4533;2;0;0;3;7;2180;0;2010;0;47.754;-122.215;2180;7347
300000;3;2.5;2540;5050;2;0;0;3;7;2540;0;2006;0;473.358;-122.055;2280;5050
475000;3;2.5;950;1110;2;0;0;3;8;950;0;2003;0;476.226;-122.319;1230;1215
248000;3;1;1180;6947;1;0;0;4;7;1180;0;1968;0;474.233;-122.177;1760;8657
1.94E+06;4;5.75;7220;223462;2;0;4;3;12;6220;1000;2000;0;477.097;-122.013;2680;7593
1.68E+06;3;2.5;3490;8343;2;1;4;4;9;2150;1340;1939;1991;477.265;-122.281;2990;13104
415000;3;2;1410;4303;1.5;0;0;4;7;1410;0;1900;0;475.541;-122.317;1660;4326
445000;3;1.75;1410;5100;1;0;0;4;7;1110;300;1954;0;477.026;-122.29;1600;7800
659000;3;2.5;3090;384634;2;0;0;3;8;3090;0;2007;0;477.072;-121.927;2200;292645
523000;3;1.75;3000;5413;2;0;0;4;8;1900;1100;1963;0;476.962;-122.312;1550;5413
406500;2;1;870;5750;1;0;0;4;7;870;0;1947;0;475.637;-122.395;1100;5750
299000;3;1.5;1190;9135;1;0;0;4;7;1190;0;1959;0;475.164;-122.189;1520;9146
151600;2;1;1060;16988;1;0;0;3;6;1060;0;1954;0;474.305;-122.157;2320;10580
466000;3;2.25;1880;7279;1;0;0;3;7;1280;600;1962;0;477.574;-122.322;2020;8274
453000;4;2;1880;5100;1;0;0;3;8;1880;0;1952;0;476.872;-122.349;1610;4590
301000;3;1;1060;9241;1;0;0;4;7;1060;0;1956;0;477.465;-122.339;1900;6484
200000;3;2;1170;10051;1;0;0;4;7;1170;0;1957;0;474.229;-122.324;1440;9800
400000;3;2.5;2970;23100;1;0;0;3;7;1510;1460;1967;0;477.735;-122.133;2390;20300
252500;2;1.5;1110;986;2;0;0;3;7;950;160;2009;0;475.427;-122.272;1110;3515
476000;3;2.25;1570;7187;1;0;0;4;8;1170;400;1980;0;477.604;-122.356;1660;8775
